time,ax,ay,az,gx,gy,gz,temp
7810,0.2998047,0.9411621,-0.2114258,2.40458,-1.610687,0.480916,26.4353
7816,0.3100586,0.932373,-0.2473145,0.5648855,-1.312977,-1.305344,26.38824
7827,0.2932129,0.9414063,-0.2553711,-1.152672,-1.167939,-2.59542,26.38824
7811,0.2700195,0.9421387,-0.2351074,-2.145038,-0.1450382,-2.48855,26.34118
8222,0.2666016,0.9438477,-0.2224121,-2.664122,-0.5038168,-2.022901,26.38824
7855,0.2683105,0.9443359,-0.2019043,-2.458015,-0.8854962,-1.671756,26.38824
7846,0.2697754,0.9440918,-0.204834,-1.236641,-0.3969466,-1.580153,26.34118
7811,0.2736816,0.9375,-0.203125,0.4885496,-0.6412213,-1.564886,26.34118
7830,0.2729492,0.9489746,-0.2124023,0.3435115,-1.038168,-1.312977,26.4353
7808,0.2709961,0.9448242,-0.2241211,0.007633588,-0.610687,-1.290076,26.38824
7796,0.2072754,0.8605957,-0.3530273,133.6718,250.1298,-24.14504,26.4353
7844,0.9633789,0.7463379,-0.2116699,109.3893,199.6718,-64.771,26.38824
7829,0.548584,1.036865,-0.8620605,86.74046,54.0,-95.07633,26.48235
7832,-0.1379395,1.081543,-0.9250488,8.290076,-3.114504,-42.96947,26.4353
7810,-0.2150879,0.911377,-0.7453613,-30.55725,33.51145,-25.37405,26.38824
7805,-0.2773438,0.9765625,-0.3376465,-47.72519,27.44275,17.79389,26.38824
7778,0.05957031,1.024414,0.04077148,-31.74046,3.770992,45.41985,26.4353
7789,0.08789063,1.029785,0.05444336,-17.03817,12.19084,24.91603,26.48235
8200,0.362793,0.9238281,-0.2060547,8.603053,2.977099,28.41221,26.34118
7854,0.482666,0.9223633,-0.1096191,7.419847,-9.0,9.801527,26.38824
7818,0.4047852,0.9094238,-0.1689453,10.89313,-3.954198,1.366412,26.4353
7778,0.4064941,0.9067383,-0.2539063,14.90076,-2.351145,-8.419847,26.38824
7804,0.3046875,0.939209,-0.4367676,14.44275,3.755725,-13.12977,26.34118
7816,0.293457,0.9121094,-0.328125,3.374046,3.152672,-14.67939,26.38824
7824,0.2536621,0.8979492,-0.3591309,-5.816794,0.4274809,-15.51145,26.34118
7830,0.234375,0.9494629,-0.2700195,-9.587787,-1.526718,-15.32824,26.48235
7812,0.2177734,0.9797363,-0.1552734,-7.419847,-0.02290076,-11.70229,26.34118
7883,0.2368164,0.9438477,-0.1665039,-4.931298,-0.7709923,-9.641221,26.38824
7813,0.2131348,0.9526367,-0.1811523,-2.236641,0.1450382,-5.91603,26.4353
7783,0.2248535,0.9682617,-0.1804199,0.8549618,-1.473282,-3.923664,26.4353
7818,0.2399902,0.9492188,-0.2045898,1.908397,-1.335878,-2.587786,26.38824
7809,0.2302246,0.9367676,-0.2617188,1.549618,-0.7862596,-1.641221,26.4353
8232,0.2458496,0.9382324,-0.2529297,-2.290076,-0.8396947,-1.450382,26.4353
7853,0.253418,0.9543457,-0.2487793,-2.977099,-0.3587786,-1.267176,26.38824
7818,0.2346191,0.9526367,-0.223877,-3.068702,0.08396947,-0.4198473,26.29412
7830,0.2387695,0.9450684,-0.197998,-2.870229,-0.1526718,0.2290076,26.4353
7809,0.2473145,0.951416,-0.2058105,-0.9007633,-0.2977099,0.832061,26.4353
7820,0.2539063,0.9580078,-0.2006836,-0.02290076,-0.9770992,0.7633588,26.4353
7810,0.2570801,0.9443359,-0.2133789,1.091603,-0.5877862,0.2137404,26.48235
7810,0.2646484,0.9458008,-0.2248535,0.7099237,-0.7328244,-0.2900764,26.4353
7838,0.2509766,0.9411621,-0.2370605,0.5419847,-0.5801527,-0.480916,26.38824
7798,0.2478027,0.953125,-0.2255859,0.02290076,-0.7099237,-0.2137404,26.52941
7815,0.2392578,0.9528809,-0.2124023,0.3129771,-0.3740458,0.3587786,26.38824
7824,0.009033203,0.8254395,-0.409668,151.687,250.1298,-25.52672,26.52941
16202,1.203613,1.037842,-0.2011719,121.5191,155.6565,-70.67175,26.4353
7832,0.3051758,0.9240723,-0.8452148,48.89313,18.48855,-88.31298,26.48235
8175,-0.3010254,1.115234,-0.7973633,-23.90076,14.59542,-42.21374,26.48235
7862,-0.5168457,1.063232,-0.4208984,-41.65649,50.19847,24.34351,26.4353
7810,0.06347656,1.015625,-0.07104492,-36.64885,9.763359,108.5725,26.38824
7801,-0.2502441,0.9389648,0.2001953,-26.25954,-13.8855,55.54962,26.4353
7806,0.1965332,0.9414063,0.07739258,-11.39695,1.938931,41.96183,26.48235
7830,0.3164063,0.9594727,0.02832031,3.549618,-14.29008,30.69466,26.48235
7827,0.293457,0.947998,-0.2021484,11.51908,-0.3587786,36.38168,26.48235
7808,0.3344727,0.8981934,-0.229248,7.862596,5.122138,34.89313,26.38824
7792,0.5148926,0.9165039,-0.09277344,5.480916,-6.992366,14.29771,26.38824
7795,0.4333496,0.9067383,-0.1506348,8.053435,-3.068702,3.48855,26.34118
7831,0.4289551,0.9050293,-0.1884766,10.51908,-2.946565,-7.244275,26.38824
7803,0.348877,0.9350586,-0.1843262,14.38168,-0.129771,-11.96183,26.4353
7791,0.3100586,0.9519043,-0.1958008,16.81679,5.816794,-13.77099,26.38824
7791,0.262207,0.9084473,-0.4104004,4.748092,1.870229,-15.29008,26.52941
8180,0.2373047,0.9147949,-0.3728027,-6.175572,-0.1145038,-16.12977,26.52941
7858,0.2351074,0.9501953,-0.260498,-11.14504,-0.8625955,-12.38931,26.52941
7816,0.2473145,0.9631348,-0.1560059,-8.679389,-0.3435115,-10.71756,26.38824
7817,0.2336426,0.9697266,-0.109375,-4.984733,-0.3206107,-7.412214,26.4353
7857,0.2412109,0.9545898,-0.1411133,-2.480916,-1.717557,-5.267176,26.38824
7801,0.2451172,0.9587402,-0.1567383,0.5343512,-2.061069,-3.099237,26.4353
7781,0.2502441,0.9521484,-0.1936035,2.610687,-2.053435,-2.21374,26.48235
7812,0.2541504,0.9475098,-0.2260742,1.526718,-1.51145,-2.381679,26.38824
7846,0.2565918,0.9443359,-0.237793,-0.7862596,-1.068702,-2.19084,26.4353
7846,0.2416992,0.9521484,-0.2387695,-3.419847,-0.2824428,-1.870229,26.52941
7810,0.2392578,0.9526367,-0.2099609,-3.068702,0.07633588,-0.6412213,26.57647
7800,0.2404785,0.9577637,-0.1767578,-2.816794,-0.1526718,0.389313,26.52941
7818,0.2382813,0.9492188,-0.1674805,-1.801527,-0.3664122,1.19084,26.38824
7816,0.2563477,0.9501953,-0.175293,-0.1755725,-0.3664122,1.091603,26.38824
8098,0.7800293,0.9138184,-0.1137695,106.0687,250.1298,-39.27481,26.4353
7832,1.121826,0.8696289,0.04003906,80.80916,62.84733,-79.48092,26.62353
7795,0.2844238,0.9484863,0.2937012,45.57252,37.32824,-86.70229,26.48235
7834,-0.1682129,0.8686523,-1.114746,9.251908,21.99237,-72.34351,26.48235
7833,-0.6501465,1.074707,-0.6831055,-21.75573,36.19847,8.778625,26.52941
7790,-0.1274414,1.05835,-0.3078613,-44.87786,15.73282,26.47328,26.4353
7798,0.02929688,0.9648438,-0.0769043,-34.25191,-2.038168,84.1832,26.38824
7815,0.08251953,0.979248,0.114502,-18.38168,-14.35114,78.51908,26.4353
7797,0.4709473,0.9689941,0.06420898,-6.10687,-8.007633,31.12214,26.48235
7786,0.2126465,0.9460449,0.002685547,5.671756,-8.496183,33.33588,26.52941
7839,0.3481445,0.9741211,-0.1931152,12.40458,-5.862596,34.41985,26.48235
7742,0.3273926,0.8908691,-0.3059082,5.969466,5.526718,35.14504,26.48235
7818,0.526123,0.8894043,-0.1791992,5.89313,-3.656489,13.70229,26.48235
7786,0.4155273,0.9382324,-0.1381836,5.351145,-0.5419847,3.473282,26.57647
8194,0.4240723,0.9289551,-0.1577148,8.526717,-2.717557,-9.236641,26.52941
7826,0.3291016,0.9221191,-0.2155762,8.664123,0.07633588,-13.0229,26.52941
7805,0.2910156,0.9360352,-0.2180176,9.824428,0.7938931,-14.58015,26.48235
7846,0.2541504,0.9477539,-0.2578125,6.946565,0.4351145,-14.74809,26.4353
7813,0.21875,0.9509277,-0.2849121,2.877863,0.4427481,-15.72519,26.57647
7799,0.2265625,0.9365234,-0.3044434,-4.244275,1.21374,-14.62595,26.57647
7817,0.2290039,0.9445801,-0.2431641,-8.366412,1.053435,-11.29008,26.4353
7846,0.244873,0.9550781,-0.1733398,-8.580153,-1.229008,-7.396946,26.52941
7833,0.2319336,0.9599609,-0.1381836,-4.435114,-1.206107,-5.870229,26.38824
7818,0.2172852,0.9604492,-0.1418457,-1.160305,-0.7328244,-3.450382,26.52941
7799,0.2363281,0.951416,-0.1589355,1.007634,-0.9160305,-1.564886,26.62353
7779,0.2573242,0.9545898,-0.1933594,1.267176,-1.977099,-1.244275,26.48235
7813,0.2587891,0.9462891,-0.2268066,0.4198473,-1.145038,-1.160305,26.52941
8208,0.2536621,0.9519043,-0.2270508,-0.9770992,-0.09923664,-1.274809,26.57647
7903,0.2458496,0.9545898,-0.2102051,-2.51145,-0.03053435,-0.9541985,26.57647
7860,0.2470703,0.9494629,-0.1904297,-3.335878,-0.259542,-0.2442748,26.48235
7842,0.2375488,0.9543457,-0.1826172,-2.412214,-0.5343512,0.8625955,26.52941
7784,0.25,0.9536133,-0.1806641,-0.1374046,-0.3129771,1.221374,26.57647
7852,0.2529297,0.9467773,-0.1816406,0.6183206,-0.8015267,1.099237,26.52941
7781,0.06445313,0.784668,-0.2961426,89.38168,250.1298,-31.83206,26.52941
7808,0.8383789,0.8320313,-0.4943848,84.64886,216.1679,-59.73283,26.52941
7792,0.5566406,0.8581543,-0.2927246,25.92366,44.53435,-79.74046,26.48235
7820,0.2358398,0.9978027,-0.171875,-1.549618,3.061069,-63.64122,26.52941
7787,-0.1113281,0.9140625,-0.2507324,0.1450382,11.64122,-43.1145,26.52941
7795,0.04614258,0.8586426,-1.020508,40.8855,20.67175,-46.96947,26.52941
7816,-0.1677246,1.067139,-0.06274414,13.63359,11.53435,-18.12977,26.57647
7824,-0.2138672,0.9328613,-0.4360352,-10.10687,-2.946565,10.80916,26.62353
8213,-0.07714844,1.020508,-0.1472168,-9.022901,-0.2748091,61.57252,26.57647
7844,0.1364746,0.8041992,-0.04956055,-6.114504,-18.74046,40.86259,26.57647
7871,0.2768555,0.9924316,-0.1870117,7.824428,4.541985,40.80153,26.62353
7803,0.3688965,0.8925781,-0.1791992,-3.748092,3.122137,30.61069,26.48235
7817,0.4318848,0.9138184,-0.2421875,-5.175572,-2.603053,17.00763,26.62353
7766,0.440918,0.9121094,-0.1818848,-2.335878,0.7557252,5.534351,26.67059
7823,0.4106445,0.9152832,-0.154541,-1.671756,-0.2671756,-3.687023,26.52941
7822,0.331543,0.942627,-0.1325684,-0.480916,-0.7480916,-6.572519,26.57647
7799,0.2832031,0.9387207,-0.1416016,2.503817,-1.160305,-7.59542,26.52941
7821,0.2785645,0.953125,-0.1499023,6.061069,-1.618321,-7.091603,26.57647
7820,0.2624512,0.9421387,-0.1992188,5.206107,-0.6335878,-6.0,26.57647
7807,0.2734375,0.9316406,-0.2165527,3.977099,-1.572519,-6.61832,26.4353
7788,0.2819824,0.9677734,-0.1018066,3.40458,7.259542,-7.778626,26.48235
7813,0.2424316,1.01709,-0.1784668,0.4045802,-1.099237,-6.732824,26.52941
8186,0.2429199,0.9492188,-0.1455078,-2.916031,-0.778626,-0.3664122,26.67059
7815,0.2502441,0.9506836,-0.1687012,1.167939,-0.7709923,0.8473283,26.48235
7799,0.2614746,0.953125,-0.1904297,1.129771,-1.732824,0.7328244,26.62353
7790,0.2670898,0.9477539,-0.2189941,-0.5419847,-0.9312977,0.4732824,26.62353
7798,0.2666016,0.9377441,-0.2143555,-3.030534,-0.4732824,0.1374046,26.52941
7814,0.2734375,0.947998,-0.1992188,-3.549618,-0.4885496,-0.08396947,26.57647
7806,0.2583008,0.9560547,-0.1682129,-1.633588,0.09160305,-0.2366412,26.62353
7798,0.2563477,0.9482422,-0.1618652,-0.2977099,-0.3664122,0.06870229,26.57647
7798,0.2658691,0.9475098,-0.1665039,0.4885496,-1.229008,0.2748091,26.62353
7806,0.2661133,0.9406738,-0.1879883,1.099237,-0.778626,0.2442748,26.57647
7783,0.2619629,0.9484863,-0.1921387,0.5648855,-0.2290076,-0.1908397,26.62353
7822,0.2636719,1.014648,-0.390625,98.27481,250.1298,-39.87023,26.67059
7841,1.987549,0.7382813,-0.4335938,73.70229,250.1298,-53.50382,26.57647
7808,1.243652,0.8879395,-0.253418,6.221374,-12.89313,-72.96183,26.62353
8205,0.01074219,1.068604,-0.1052246,-12.70992,14.22901,-79.8855,26.57647
7865,-0.1999512,0.9020996,-0.3398438,10.16031,59.41221,-47.12214,26.57647
7852,-0.05664063,1.092773,-0.2102051,20.82443,39.03053,-26.48092,26.67059
7797,-0.1833496,1.070313,-0.355957,13.8855,26.58015,-10.44275,26.57647
7824,-0.190918,0.940918,-0.3059082,-0.1526718,0.832061,24.80153,26.62353
7848,-0.01269531,0.9567871,-0.2614746,-2.839695,4.343512,41.47328,26.52941
7784,0.07519531,0.9995117,-0.1496582,0.351145,0.02290076,64.12977,26.62353
7804,0.3237305,0.9916992,-0.1320801,2.984733,-6.839694,36.12977,26.71765
7777,0.3649902,0.8967285,-0.3098145,-6.877862,-21.83969,30.67939,26.57647
7838,0.3525391,0.9257813,-0.2695313,-10.36641,-22.65649,26.65649,26.67059
7821,0.3352051,0.9311523,-0.2075195,-13.29771,-16.00763,19.15267,26.62353
7846,0.3308105,0.9367676,-0.1223145,-9.740458,-7.412214,10.89313,26.67059
7781,0.3535156,0.9428711,-0.1142578,0.1526718,0.1603053,6.167939,26.67059
7809,0.3806152,0.9321289,-0.1428223,4.076336,-3.061069,-0.8473283,26.62353
8217,0.3356934,0.9267578,-0.2041016,4.541985,-3.343511,-5.465649,26.57647
7849,0.3032227,0.9299316,-0.2370605,3.503817,-2.717557,-7.419847,26.67059
7842,0.2678223,0.9438477,-0.2319336,0.8015267,-1.916031,-7.778626,26.4353
7814,0.251709,0.9443359,-0.2368164,1.290076,-1.122137,-7.473282,26.57647
7780,0.2331543,0.9521484,-0.2277832,-0.05343511,-1.21374,-7.167939,26.62353
7787,0.2224121,0.9558105,-0.2265625,-0.3358779,-0.7633588,-5.419847,26.62353
7844,0.2145996,0.9543457,-0.2512207,-1.587786,-1.282443,-3.091603,26.62353
7817,0.2263184,0.9545898,-0.2463379,-2.503817,0.1221374,-1.0,26.62353
7833,0.2282715,0.951416,-0.2109375,-2.725191,0.5572519,0.6259542,26.62353
7788,0.2460938,0.949707,-0.1989746,-3.70229,0.2442748,1.40458,26.67059
7753,0.2509766,0.9453125,-0.1958008,-1.343511,-0.3282443,1.740458,26.57647
7829,0.2636719,0.9467773,-0.1977539,-0.5801527,-0.5877862,1.183206,26.62353
7798,0.2700195,0.9470215,-0.2080078,-0.9847328,-0.5114504,0.4732824,26.71765
8209,0.2702637,0.9450684,-0.2229004,-1.40458,-0.5877862,-0.870229,26.62353
7862,0.6376953,0.8132324,-0.4812012,109.4962,250.1298,-46.9771,26.71765
7804,1.686523,0.5080566,-0.7548828,26.51908,4.473282,-34.12214,26.57647
7776,0.4890137,0.4084473,-1.20752,-103.0153,-1.312977,-54.79389,26.62353
7820,0.02050781,1.212402,-0.255127,-60.51908,30.53435,-40.20611,26.57647
7801,-0.1345215,0.9025879,-0.08349609,-20.98473,120.8931,-60.1832,26.67059
7787,0.1342773,1.020508,0.004882813,-5.938931,26.77863,-5.305344,26.52941
7762,0.1665039,1.075928,-0.1037598,25.62595,13.52672,39.25954,26.62353
7791,-0.08740234,0.9558105,-0.1213379,16.91603,14.07634,-7.603054,26.57647
7823,-0.0004882813,0.9755859,-0.1809082,1.641221,5.740458,8.374045,26.62353
7761,0.1120605,0.9821777,-0.1882324,9.053435,1.29771,15.33588,26.62353
7809,0.1347656,0.9382324,-0.2663574,6.603054,0.7328244,20.86259,26.67059
7746,0.2385254,0.9448242,-0.2814941,0.9083969,0.3969466,23.1145,26.67059
7789,0.3547363,0.932373,-0.2807617,-1.938931,-0.5114504,17.85496,26.71765
8168,0.3017578,0.9467773,-0.1333008,1.061069,-2.366412,6.763359,26.67059
7856,0.2961426,0.9372559,-0.2104492,5.091603,-1.580153,5.374046,26.71765
7835,0.2949219,0.9304199,-0.2219238,6.427481,0.6030535,4.519084,26.62353
7764,0.3171387,0.9311523,-0.2114258,6.091603,1.21374,5.198473,26.57647
7788,0.3081055,0.9333496,-0.1945801,5.770992,2.022901,1.183206,26.67059
16181,0.2988281,0.9438477,-0.1877441,15.93893,6.496183,-0.480916,26.57647
7857,0.2702637,0.9406738,-0.1755371,8.38168,-0.480916,-5.152672,26.57647
7801,0.2531738,0.9472656,-0.1936035,-1.358779,-1.061069,-2.236641,26.52941
7836,0.2631836,0.9501953,-0.2143555,-4.770992,-1.450382,-1.076336,26.52941
7825,0.2609863,0.9494629,-0.2158203,-6.091603,-2.450382,-1.022901,26.67059
7823,0.260498,0.9501953,-0.1999512,-4.977099,-1.366412,-1.038168,26.62353
7828,0.2546387,0.9453125,-0.1884766,-1.854962,-0.2519084,-0.4580153,26.67059
7825,0.2492676,0.9445801,-0.1882324,-3.122137,-0.3282443,0.2748091,26.62353
7757,0.2666016,0.951416,-0.1860352,-4.748092,-1.877863,1.129771,26.62353
8195,0.2670898,0.9362793,-0.2004395,-3.557252,-0.7633588,1.465649,26.62353
7882,0.2819824,0.9436035,-0.2036133,-2.167939,-0.02290076,0.7022901,26.62353
7825,0.279541,0.9472656,-0.1865234,-2.625954,-0.3969466,0.389313,26.67059
7819,0.2822266,0.9504395,-0.1782227,-6.282443,-1.137405,-0.08396947,26.67059
7807,0.2614746,0.6611328,0.04370117,79.93893,250.1298,-53.55725,26.71765
7782,0.8776855,0.3720703,-0.6135254,59.54198,127.1985,-72.09924,26.57647
7790,0.2556152,0.939209,-0.8286133,44.48855,24.99237,-62.80916,26.62353
7824,-0.2858887,1.05542,-0.3259277,2.725191,20.19084,-49.86259,26.57647
7809,-0.3659668,0.7526855,-0.6013184,-35.05344,42.25954,-7.519084,26.76471
7831,-0.01220703,1.005615,-0.1855469,-42.57252,28.75573,28.35878,26.62353
7773,0.4741211,1.123535,0.2036133,-21.51145,36.37405,-2.435115,26.71765
7793,0.234375,0.9394531,0.1352539,15.58015,36.79389,-7.503817,26.62353
7763,0.1687012,0.9594727,0.05151367,48.58779,35.59542,-3.221374,26.67059
7801,0.07568359,1.007568,-0.1220703,34.0229,28.09924,7.160306,26.67059
8176,0.2424316,0.9150391,-0.4943848,20.83206,-14.06107,17.55725,26.67059
7828,0.2175293,0.8959961,-0.5515137,13.64886,-0.2137404,11.59542,26.71765
7803,0.269043,0.8903809,-0.4719238,-4.10687,4.877862,7.358778,26.71765
7820,0.2724609,0.9714355,-0.1694336,-26.31298,3.19084,11.18321,26.62353
7788,0.2351074,0.9746094,-0.04370117,-16.26718,1.312977,12.12214,26.67059
7810,0.2678223,0.9846191,-0.004882813,2.061069,-1.267176,12.64886,26.71765
7765,0.2714844,0.9689941,-0.1118164,12.24428,-2.167939,13.0687,26.62353
7789,0.2897949,0.9394531,-0.2421875,9.396947,-1.656489,13.44275,26.67059
7804,0.286377,0.9287109,-0.3334961,-1.290076,-0.5572519,12.85496,26.57647
7762,0.2836914,0.9182129,-0.3674316,-9.732824,0.4427481,11.9542,26.71765
7806,0.2858887,0.9284668,-0.2929688,-12.48855,1.740458,10.03053,26.71765
7787,0.2858887,0.9523926,-0.1774902,-11.73282,1.832061,9.389313,26.57647
7839,0.3305664,0.935791,-0.1191406,-5.740458,-0.4427481,5.793893,26.76471
7797,0.3198242,0.9431152,-0.1240234,0.08396947,-0.778626,2.244275,26.67059
8154,0.2883301,0.9377441,-0.1955566,5.061069,-1.015267,0.1145038,26.71765
7873,0.282959,0.9436035,-0.2495117,4.450382,-0.9923664,-0.6717557,26.62353
7844,0.2873535,0.9353027,-0.2717285,1.931298,-0.389313,-1.465649,26.67059
7811,0.2697754,0.9389648,-0.2409668,-1.610687,0.2290076,-1.381679,26.62353
7816,0.2685547,0.9509277,-0.2062988,-1.534351,0.2519084,-1.251908,26.67059
7784,0.2648926,0.9487305,-0.1784668,1.0,-0.1603053,-1.053435,26.71765
7827,0.2695313,0.9470215,-0.177002,2.778626,-1.015267,-3.59542,26.67059
7818,0.2658691,0.9384766,-0.2133789,3.854962,-0.8473283,-3.137405,26.71765
7824,0.2844238,0.9421387,-0.2456055,2.549618,-0.6946565,0.129771,26.67059
7770,0.03149414,1.250488,-0.2019043,5.778626,250.1298,33.80916,26.67059
7826,0.4291992,0.7021484,-0.3537598,81.64122,250.1298,-50.00763,26.67059
7812,1.70874,0.9680176,-0.4238281,28.26718,23.75573,-55.25191,26.71765
7778,-0.2897949,0.6884766,-0.956543,1.641221,45.13741,-60.58015,26.67059
7798,-0.109375,0.9460449,-0.5734863,-19.61069,16.76336,-7.19084,26.67059
8134,0.2199707,0.973877,0.06347656,8.931297,-0.9007633,4.732824,26.71765
7882,0.1865234,0.9672852,-0.04956055,14.25954,-2.854962,8.282443,26.76471
7807,0.1987305,0.9765625,-0.2194824,22.1145,-1.389313,11.41221,26.71765
7779,0.2150879,0.932373,-0.3527832,17.48092,-1.396947,13.08397,26.71765
7782,0.2236328,0.9274902,-0.3771973,7.503817,2.389313,15.82443,26.76471
7831,0.2490234,0.9436035,-0.2927246,-4.389313,2.938931,15.77099,26.62353
7818,0.2575684,0.9160156,-0.1970215,0.519084,0.1450382,22.56489,26.67059
7788,0.2678223,0.9958496,-0.1447754,-1.061069,-0.1984733,31.86259,26.71765
7794,0.3842773,0.8552246,-0.1494141,12.96947,0.7099237,14.48092,26.76471
7741,0.3413086,0.9240723,-0.1860352,6.671756,1.053435,11.63359,26.71765
7781,0.4194336,0.9414063,-0.2631836,13.63359,0.0610687,6.48855,26.71765
7816,0.4125977,0.9055176,-0.2285156,0.5496183,-4.015267,-2.78626,26.76471
7831,0.3591309,0.8918457,-0.2333984,6.374046,-7.633588,-41.36641,26.67059
7845,0.3222656,0.9804688,-0.1831055,-11.80916,0.02290076,-15.47328,26.62353
8216,0.229248,0.9240723,-0.1943359,-9.78626,-0.2137404,-16.19847,26.76471
7889,0.2150879,0.9477539,-0.2004395,-3.694656,-2.442748,-0.7099237,26.67059
7772,0.2209473,0.9587402,-0.2126465,2.450382,-0.2366412,1.450382,26.76471
7779,0.2416992,0.9526367,-0.2163086,2.007634,0.648855,2.709924,26.67059
7759,0.2705078,0.9360352,-0.2443848,2.076336,0.6870229,3.312977,26.71765
7811,0.28125,0.9421387,-0.2199707,-3.038168,0.5343512,3.305344,26.76471
7803,0.2907715,0.9421387,-0.2060547,-7.007634,0.2519084,2.396947,26.71765
7746,0.2956543,0.940918,-0.1982422,-5.839694,0.1068702,0.7175572,26.71765
16193,0.2897949,0.9509277,-0.1853027,-1.145038,-0.9236641,-0.2519084,26.71765
7796,0.2702637,0.951416,-0.203125,0.1068702,-0.5572519,-0.480916,26.76471
7814,0.2597656,0.9394531,-0.2175293,-0.2213741,-0.4198473,-0.2366412,26.71765
7844,0.2709961,0.935791,-0.2248535,-2.931298,-0.129771,-0.5877862,26.76471
7802,0.2668457,0.9455566,-0.203125,-2.526718,-0.007633588,0.03816794,26.81176
7768,0.2668457,1.800537,-0.2529297,49.47328,250.1298,-44.77099,26.76471
8195,1.093994,1.190186,0.1877441,11.44275,164.2901,-65.8168,26.67059
7858,-0.04785156,1.410889,-0.7385254,-6.305344,90.79389,63.35115,26.71765
7831,-0.2480469,1.149414,-0.1855469,-1.122137,40.60305,-18.9771,26.81176
7813,-0.2199707,0.8823242,-0.3371582,23.16031,36.27481,-16.19084,26.76471
7804,-0.1601563,0.9926758,-0.2856445,-16.25954,-2.80916,25.58015,26.76471
7821,0.09814453,0.9443359,-0.08959961,-16.45038,11.8855,9.679389,26.71765
7804,0.2053223,1.008545,-0.01123047,0.389313,-2.496183,28.35114,26.71765
7801,0.1660156,0.9831543,-0.06958008,5.335878,-2.358779,41.70229,26.71765
7824,0.2580566,0.9187012,-0.1340332,11.94656,0.9083969,31.61069,26.76471
7784,0.3017578,0.9418945,-0.2033691,12.62595,-0.3206107,27.62595,26.71765
7807,0.3535156,0.9851074,0.01586914,26.59542,-5.877862,32.52672,26.76471
7832,0.7294922,0.8098145,-0.4682617,-0.007633588,-1.160305,0.9160305,26.81176
7801,0.5551758,0.84375,-0.425293,-8.21374,4.717557,-16.31298,26.76471
7809,0.2314453,0.7443848,-0.2424316,-13.92366,-0.4351145,-13.06107,26.81176
8183,0.2370605,0.9707031,-0.07763672,-14.64886,-3.206107,-13.55725,26.71765
7884,0.1374512,1.022949,-0.01635742,0.1526718,-1.755725,-5.335878,26.71765
7804,0.1428223,0.973877,-0.135498,6.78626,-3.19084,1.664122,26.67059
7803,0.1669922,0.9411621,-0.2312012,9.702291,-0.4198473,6.80916,26.67059
7818,0.2519531,0.934082,-0.2893066,6.48855,0.8778625,8.244275,26.81176
7774,0.3269043,0.932373,-0.3203125,4.045802,1.0,5.229008,26.62353
7821,0.3869629,0.8969727,-0.293457,-1.450382,0.6793893,-1.122137,26.81176
7773,0.3208008,0.7524414,-0.2629395,7.320611,2.015267,-17.34351,26.71765
7796,0.3193359,0.9926758,-0.1665039,-0.06870229,-1.633588,-18.26718,26.76471
7836,0.2297363,0.9711914,-0.1491699,6.198473,-1.160305,-5.862596,26.71765
7773,0.2099609,0.9663086,-0.1826172,-2.267176,-2.847328,0.3435115,26.76471
7836,0.2102051,0.9436035,-0.2629395,1.717557,-0.9389313,3.145038,26.71765
7807,0.2565918,0.9367676,-0.2653809,1.916031,0.6793893,3.679389,26.76471
7844,0.3046875,0.940918,-0.2380371,-2.633588,0.961832,1.778626,26.76471
8228,0.2358398,0.9543457,-0.2145996,-0.5419847,-0.8854962,0.480916,26.71765
7826,0.7260742,0.8129883,-0.751709,40.21374,250.1298,-33.74046,26.85882
7814,1.093506,0.7387695,-0.421875,-47.82443,16.32061,-50.03817,26.76471
7823,0.1318359,0.9645996,-0.4609375,-1.114504,36.9542,-53.38168,26.71765
7836,-0.1975098,1.138428,-0.04638672,-6.40458,0.6183206,-2.40458,26.85882
7771,-0.2976074,0.809082,-0.08105469,19.33588,101.0076,250.1298,26.71765
7788,0.2163086,0.9379883,-0.02587891,-2.641221,7.885496,54.41985,26.76471
7812,0.4753418,0.9685059,0.01342773,-8.511451,32.96183,42.10687,26.71765
7770,0.08325195,0.9260254,0.05151367,58.87786,-4.045802,49.90076,26.81176
7787,0.1589355,0.9677734,-0.331543,23.8855,0.1068702,48.83206,26.71765
7747,0.4135742,0.8718262,-0.3410645,28.64122,17.31298,24.54962,26.71765
7820,0.5473633,0.8466797,-0.347168,-21.16794,-1.748092,11.48855,26.90588
7850,0.5817871,0.8967285,-0.2150879,-41.62595,-3.961832,-13.91603,26.71765
8184,0.3979492,0.9748535,-0.07250977,-8.969465,-3.587786,-14.87023,26.67059
7856,0.2060547,0.979248,-0.01489258,-17.43511,-3.358779,-13.87786,26.81176
7794,0.1311035,0.9787598,-0.1306152,9.015267,1.030534,-4.053435,26.81176
7809,0.09326172,0.9772949,-0.1774902,2.442748,-3.992366,4.305344,26.71765
7741,0.1940918,0.9589844,-0.2358398,4.801527,1.183206,7.80916,26.85882
7775,0.3134766,0.925293,-0.2734375,6.923664,2.48855,5.114504,26.76471
7828,0.3664551,0.9331055,-0.2487793,-2.549618,0.02290076,0.1526718,26.81176
7782,0.3271484,0.9411621,-0.1911621,-3.29771,0.7480916,-4.748092,26.76471
7821,0.2727051,0.954834,-0.0715332,-20.79389,-1.519084,-6.91603,26.81176
7833,0.251709,0.9746094,-0.1530762,-0.4427481,-5.709924,-2.992366,26.76471
