time,ax,ay,az,gx,gy,gz,temp
7825,0.3161621,0.934082,-0.1203613,-2.503817,-0.5114504,-0.610687,28.50588
7807,0.307373,0.9274902,-0.1345215,-1.015267,-0.7557252,0.04580153,28.50588
7821,0.3125,0.9350586,-0.1416016,-0.1908397,-0.9923664,0.8015267,28.45882
7803,0.3164063,0.9460449,-0.138916,0.3587786,-0.7328244,0.6412213,28.41176
7849,0.3320313,0.9326172,-0.1520996,0.7022901,-0.9007633,-0.2366412,28.55294
7839,0.3222656,0.9277344,-0.1691895,0.1450382,-0.389313,-0.3129771,28.55294
8186,0.309082,0.9318848,-0.1657715,-0.9923664,-0.2671756,0.1068702,28.50588
7873,0.3151855,0.935791,-0.1452637,-0.9541985,-0.4656488,0.5572519,28.50588
7788,0.317627,0.9384766,-0.1455078,0.1068702,-0.7022901,0.8244275,28.50588
7812,0.3212891,0.9377441,-0.1564941,0.2900764,-0.1755725,1.480916,28.45882
7795,0.1132813,0.9768066,-0.02026367,106.9618,250.1298,-30.25954,28.45882
7814,0.439209,0.8735352,-0.1989746,77.70229,250.1298,-48.45802,28.50588
7861,0.4428711,0.6665039,-0.6489258,-7.854962,10.36641,-70.1145,28.45882
7846,-0.1843262,0.8659668,-0.5454102,-20.61832,40.48092,-29.12214,28.55294
7830,-0.4775391,1.10376,-0.1755371,-8.412213,96.60305,31.33588,28.50588
7807,0.2182617,0.5925293,-0.3862305,-36.01527,46.37405,47.80916,28.45882
7789,0.2797852,0.907959,0.004150391,-17.41221,26.87786,48.74809,28.55294
7779,0.3251953,0.8769531,0.1147461,1.618321,-5.862596,55.85496,28.50588
7801,0.449707,0.9858398,0.09741211,15.25954,-14.15267,36.23664,28.45882
7802,0.390625,0.9199219,-0.04248047,18.27481,-15.06107,26.83206,28.50588
8174,0.4291992,0.9362793,-0.3156738,-15.36641,-29.41985,-7.946565,28.45882
7867,0.3173828,0.953125,-0.2275391,-27.42748,-39.57252,-5.80916,28.55294
7864,0.2729492,0.9396973,-0.1437988,-27.70229,-51.13741,-1.51145,28.55294
7772,0.2160645,0.9785156,-0.07739258,-20.34351,-56.45038,4.030534,28.55294
7800,0.2573242,1.019043,-0.1240234,-17.01527,-67.51145,9.038168,28.50588
7873,0.3325195,0.9689941,-0.01293945,-10.81679,-71.33588,11.61832,28.45882
7797,0.3618164,1.023438,0.01611328,-14.90076,-75.49619,9.862596,28.41176
7837,0.4326172,0.9589844,-0.0637207,-14.57252,-76.16794,5.770992,28.45882
7822,0.434082,0.9301758,-0.3149414,-22.58779,-75.96947,-0.2977099,28.41176
7821,0.420166,0.8620605,-0.3649902,-21.22137,-77.21374,-4.458015,28.50588
7817,0.3754883,0.8725586,-0.1574707,-20.23664,-71.91603,-6.076336,28.50588
7840,0.307373,0.9265137,-0.2578125,-17.07634,-58.74809,-4.236641,28.55294
7831,0.3183594,0.9675293,-0.015625,-9.770992,-46.25191,-4.48855,28.50588
8184,0.3007813,0.9853516,0.03393555,2.740458,-32.62595,-7.519084,28.45882
7865,0.2490234,0.9592285,-0.2678223,5.480916,-18.05343,-7.709924,28.45882
7782,0.1906738,0.9199219,-0.3908691,-0.03053435,1.969466,0.3358779,28.50588
7802,0.2792969,0.9343262,-0.2539063,-12.89313,3.343511,4.351145,28.45882
7817,0.3303223,0.9458008,-0.1289063,-14.80916,2.076336,4.038168,28.50588
7808,0.3601074,0.9499512,-0.04077148,-11.77863,-0.8244275,1.78626,28.45882
7829,0.3395996,0.9443359,-0.004638672,-1.152672,-1.343511,-0.2977099,28.41176
7839,0.362793,0.9133301,-0.03833008,3.267176,-3.343511,-1.435114,28.55294
7829,0.3869629,0.9350586,-0.0300293,10.35114,-3.854962,-5.435114,28.50588
7835,0.4084473,0.9157715,-0.07836914,13.0458,-4.832061,-9.80916,28.45882
7837,0.4208984,0.9375,-0.03979492,16.05343,-4.221374,-14.35878,28.6
7840,0.4360352,0.9172363,-0.02001953,24.35878,-4.0,-21.40458,28.55294
16253,0.5197754,1.024902,-0.05810547,49.35878,-9.473283,-32.12977,28.41176
7825,0.2236328,0.8393555,-0.5908203,36.17557,3.709924,-36.65649,28.50588
8212,0.05224609,0.9672852,-0.6713867,-0.3587786,6.992366,-11.77099,28.45882
7866,0.1223145,0.9741211,-0.3864746,-21.80916,7.763359,-0.2748091,28.50588
7820,0.1223145,0.925293,-0.2165527,-20.25191,10.01527,7.946565,28.45882
7822,0.234375,0.9680176,-0.1687012,-14.94656,8.984733,10.87023,28.50588
7810,0.2834473,0.9326172,-0.1696777,-16.99237,10.64122,10.74046,28.45882
7776,0.3410645,0.9555664,-0.07226563,-17.58779,5.931298,10.00763,28.45882
7780,0.3122559,0.9475098,0.1164551,-5.312977,-2.59542,7.587786,28.41176
7817,0.3015137,0.8916016,-0.01757813,3.099237,-4.152672,7.89313,28.36471
7805,0.2731934,0.9606934,-0.07226563,21.09924,10.1145,6.389313,28.41176
7788,0.3640137,1.020508,-0.2341309,16.66412,-3.916031,4.89313,28.45882
7780,0.3352051,0.9821777,-0.2199707,9.763359,-0.5648855,2.641221,28.45882
7805,0.3374023,0.9052734,-0.394043,-0.1908397,-1.290076,-0.3435115,28.50588
7770,0.298584,0.953125,-0.2272949,-8.198473,2.70229,0.09923664,28.45882
7790,0.2929688,0.923584,-0.2211914,-13.42748,2.21374,0.1068702,28.45882
8166,0.3100586,0.951416,-0.1032715,-5.465649,-0.06870229,0.3435115,28.50588
7866,0.3027344,0.9509277,-0.07324219,-0.9083969,-0.778626,0.6412213,28.41176
7815,0.3139648,0.9345703,-0.1345215,3.679389,-1.740458,0.4580153,28.55294
7805,0.3120117,0.9318848,-0.1911621,5.70229,-1.664122,-0.259542,28.50588
7814,0.7275391,0.9296875,0.02392578,78.61832,250.1298,-55.03053,28.6
7809,0.9404297,0.5209961,-0.3884277,11.10687,-6.114504,-85.83206,28.55294
7797,0.2399902,1.287109,-0.03222656,30.68702,18.53435,-50.15267,28.50588
7806,0.1186523,0.9702148,0.0002441406,25.74046,55.52672,-40.08397,28.45882
7792,0.1813965,0.7307129,-0.08325195,51.20611,52.80916,-59.65649,28.45882
7808,-0.08544922,1.071533,-0.5507813,38.89313,44.0916,-24.17557,28.50588
7800,-0.2492676,1.075195,-0.7878418,-12.87023,3.48855,41.0458,28.45882
7837,-0.09155273,0.9179688,-0.3139648,-27.23664,14.8855,34.35878,28.50588
7811,0.2490234,1.089844,-0.02416992,-25.9313,4.007634,36.16794,28.50588
7751,0.3359375,0.9841309,0.04345703,-19.83969,-21.68702,44.27481,28.50588
8215,0.3989258,0.9433594,-0.1394043,9.145039,-5.282443,2.916031,28.36471
7871,0.3769531,0.9123535,-0.2109375,5.877862,-1.358779,-2.587786,28.55294
7787,0.3842773,0.9172363,-0.2248535,4.007634,-0.648855,-8.847328,28.50588
7847,0.3693848,0.9401855,-0.1867676,-0.6793893,0.5954198,-12.85496,28.45882
7795,0.296875,0.9255371,-0.1589355,3.427481,0.9923664,-14.53435,28.45882
7805,0.2658691,0.9543457,-0.1467285,2.564885,-0.1450382,-13.81679,28.45882
7775,0.2924805,0.9943848,0.07421875,18.24427,-3.442748,-16.79389,28.50588
7819,0.1396484,0.9934082,-0.3361816,11.05344,-3.656489,-14.1145,28.6
7824,0.05688477,0.9682617,-0.2265625,-0.519084,1.458015,2.877863,28.50588
7733,0.1550293,0.9458008,-0.3566895,-9.290076,0.6717557,8.244275,28.45882
7838,0.2128906,0.9587402,-0.1611328,-9.351145,5.946565,11.80916,28.50588
7791,0.2988281,0.9077148,-0.1618652,-9.412213,1.381679,7.740458,28.45882
7793,0.3342285,0.9384766,-0.1115723,-1.519084,0.3969466,4.045802,28.45882
7831,0.345459,0.947998,-0.1213379,1.557252,-1.717557,-0.2061069,28.50588
8178,0.3093262,0.9370117,-0.166748,2.290076,-1.358779,-3.251908,28.45882
7875,0.3010254,0.9301758,-0.1967773,1.282443,-0.7709923,-5.679389,28.55294
7816,0.2944336,0.9836426,-0.2001953,2.580153,-3.549618,-6.687023,28.55294
7798,0.2277832,0.9604492,-0.1933594,-2.076336,0.2290076,-4.450382,28.50588
7824,0.1896973,0.9448242,-0.2189941,-3.114504,-0.09923664,-0.6641222,28.41176
7799,0.2028809,0.958252,-0.171875,-3.335878,0.351145,3.251908,28.55294
7799,0.2429199,0.9763184,-0.109375,-0.6641222,-0.2061069,4.068702,28.50588
7783,0.2692871,0.9528809,-0.1601563,-0.3206107,-0.1526718,3.442748,28.50588
7793,0.3039551,0.9418945,-0.1865234,-0.2824428,-0.6259542,1.145038,28.55294
7793,0.3115234,0.9438477,-0.1828613,0.7862596,-0.3358779,-0.961832,28.45882
7819,0.295166,0.9526367,-0.1699219,-0.7251908,-0.9465649,-2.374046,28.55294
7833,0.2685547,0.9401855,-0.1882324,-0.480916,-1.862595,-2.21374,28.50588
7820,0.25,0.9716797,-0.1589355,0.2519084,-1.519084,-1.839695,28.45882
7829,0.2397461,0.9594727,-0.1730957,-0.5419847,-1.091603,-0.4503817,28.50588
8199,0.2414551,0.9577637,-0.1918945,-0.5038168,0.3358779,0.6946565,28.45882
7814,0.2385254,0.9475098,-0.1953125,-0.1908397,0.9847328,1.984733,28.55294
7845,0.2736816,0.96875,-0.1635742,-0.01526718,-0.389313,2.19084,28.55294
7780,0.2900391,0.9492188,-0.1574707,0.1832061,-0.6641222,0.8778625,28.50588
7821,0.2841797,0.9379883,-0.1804199,0.1679389,-0.4274809,-0.259542,28.55294
7828,0.282959,0.9438477,-0.1958008,0.9007633,-0.7175572,-0.6412213,28.41176
7816,0.2663574,0.9516602,-0.1887207,-0.7480916,-0.740458,-0.7175572,28.6
7822,0.2539063,0.9404297,-0.1940918,-0.7557252,-0.7328244,0.03053435,28.50588
7806,0.2458496,0.9443359,-0.1831055,-1.282443,-0.1755725,0.4198473,28.45882
7780,0.2609863,0.949707,-0.1542969,0.8091603,-0.9770992,0.8244275,28.50588
7808,0.2653809,0.9501953,-0.1699219,0.2061069,-0.480916,0.6412213,28.6
7816,0.2780762,0.9472656,-0.1796875,0.6412213,-0.6564885,-0.02290076,28.55294
7788,0.3251953,0.7397461,-0.4287109,117.4657,250.1298,5.167939,28.45882
8188,1.861816,0.4440918,-1.008057,63.90076,72.94656,-173.7176,28.45882
7864,0.04980469,1.597168,-0.2268066,-3.763359,-153.5496,18.66412,28.36471
7844,-0.07250977,0.8308105,-0.2092285,-8.992367,97.16794,8.091603,28.55294
7775,0.2810059,1.157715,0.1523438,-2.923664,91.72519,15.65649,28.50588
7806,0.7092285,0.9304199,0.1867676,9.862596,29.83969,-15.24428,28.55294
7812,0.2314453,0.9155273,0.07373047,13.65649,2.351145,-1.954198,28.50588
7773,0.1437988,1.014893,-0.09106445,14.18321,-20.96183,-19.03053,28.50588
7782,0.08764648,0.9931641,-0.2800293,22.05343,12.08397,-9.740458,28.55294
7807,0.1430664,0.9865723,-0.2583008,17.98473,-14.49618,3.458015,28.41176
7828,0.05981445,0.8605957,-0.3952637,-8.030535,-19.03053,10.68702,28.45882
7831,0.2768555,0.9370117,-0.3530273,-11.98473,6.061069,10.84733,28.50588
7779,0.3000488,0.9506836,-0.140625,-15.69466,3.366412,7.740458,28.45882
7827,0.2976074,0.9470215,-0.06958008,-15.16031,-17.61069,8.80916,28.45882
7847,0.2731934,0.9387207,-0.05273438,-1.854962,-2.572519,4.839694,28.45882
8175,0.171875,0.8984375,-0.2126465,26.80153,59.86259,-20.9084,28.55294
7860,0.09619141,0.9191895,-0.4169922,7.557252,62.35878,-6.061069,28.55294
7797,0.2780762,0.963623,-0.1374512,13.1145,58.03817,-8.122137,28.45882
7808,0.265625,0.934082,-0.05493164,22.06107,53.32824,-10.00763,28.45882
7773,0.215332,0.9277344,-0.1801758,25.0687,50.32824,-9.160305,28.50588
7775,0.142334,0.9111328,-0.2932129,19.36641,51.21374,-4.19084,28.41176
7752,0.1757813,0.9135742,-0.2902832,11.59542,49.35878,1.931298,28.50588
7771,0.2102051,0.8720703,-0.2805176,1.977099,54.9313,2.877863,28.55294
7768,0.2416992,1.079102,-0.1003418,13.90076,57.65649,3.992366,28.55294
7770,0.2724609,0.8896484,-0.206543,9.709924,58.63359,0.1221374,28.41176
7803,0.3000488,1.023193,-0.1608887,16.24427,54.24427,-0.1221374,28.45882
7778,0.2919922,0.885498,-0.2370605,16.58015,50.52672,-1.541985,28.45882
7785,0.2602539,0.8974609,-0.2636719,12.38168,44.49618,-1.70229,28.45882
7768,0.2180176,0.9177246,-0.2495117,9.015267,34.71756,0.480916,28.50588
8187,0.190918,0.9343262,-0.309082,-0.9083969,28.38168,6.29771,28.45882
7833,0.2131348,0.9238281,-0.2810059,-8.38168,21.41221,10.60305,28.45882
7769,0.2055664,0.9321289,-0.234375,-12.87023,17.92366,12.28244,28.55294
7814,0.2285156,0.9694824,-0.1723633,-14.16031,15.64122,14.53435,28.50588
7779,0.2875977,0.9482422,-0.09545898,-9.854961,12.75572,11.81679,28.6
7806,0.2895508,0.9421387,-0.1015625,-5.374046,12.62595,9.916031,28.55294
7770,0.3242188,0.9189453,-0.05395508,-2.145038,10.9084,8.091603,28.45882
7782,0.3574219,0.9423828,-0.05126953,5.007634,11.35878,3.145038,28.41176
7807,0.3818359,0.9401855,-0.1154785,8.725191,9.80916,-4.091603,28.45882
7771,0.338623,0.9245605,-0.1730957,9.572519,11.19084,-7.145038,28.55294
7840,0.4013672,0.9602051,-0.2734375,7.503817,3.763359,-10.78626,28.50588
7800,0.1955566,1.007568,-0.1069336,5.625954,15.80153,-4.137404,28.45882
7817,0.2353516,0.942627,-0.2900391,-0.1679389,6.08397,-5.832061,28.41176
7792,0.2539063,0.9411621,-0.08959961,-0.3816794,7.908397,-4.847328,28.50588
7847,0.2897949,0.9245605,-0.1040039,6.160306,-2.099237,-4.793893,28.50588
8055,0.7575684,1.077881,-0.08349609,68.90839,250.1298,20.90076,28.50588
7833,1.510498,0.2148438,-0.5717773,13.53435,-15.18321,-54.58015,28.50588
7842,0.3271484,-0.2324219,-1.984375,-4.251908,-10.58015,-69.15267,28.50588
7830,-0.1789551,1.164307,-0.2539063,-10.42748,63.41221,-32.20611,28.45882
7804,0.09887695,1.075195,-0.0002441406,-34.61832,16.39695,-8.931297,28.45882
7806,0.01123047,0.9992676,-0.1352539,-16.65649,11.1374,12.1374,28.50588
7793,0.1342773,1.032471,0.08081055,-5.137404,-1.137405,21.38168,28.55294
7753,0.1899414,0.9023438,-0.02099609,7.923664,21.29008,19.00763,28.55294
7786,0.2397461,0.996582,0.02905273,25.76336,8.045801,26.83206,28.50588
7770,0.2875977,0.9291992,-0.1767578,25.96183,-0.1755725,33.49618,28.6
7800,0.4165039,0.9331055,-0.3864746,17.99237,3.832061,24.29008,28.45882
7774,0.5087891,0.8850098,-0.4667969,-3.389313,-7.312977,1.908397,28.55294
7817,0.3496094,0.8728027,-0.421875,-19.33588,4.320611,-4.870229,28.55294
7828,0.3427734,0.9736328,-0.1411133,-20.45802,-5.091603,-5.770992,28.45882
8208,0.3051758,0.9624023,-0.01586914,-12.34351,-12.61069,-8.129771,28.50588
7867,0.2380371,0.9438477,-0.05322266,-0.9160305,-3.969466,-8.259542,28.6
7815,0.2197266,0.9733887,-0.04980469,8.122137,-13.53435,-5.625954,28.45882
7828,0.1938477,0.953125,-0.1872559,9.007633,-5.534351,-2.763359,28.45882
7799,0.1975098,0.9367676,-0.2653809,6.374046,-0.3206107,3.519084,28.50588
7774,0.2531738,0.9301758,-0.3366699,-0.03816794,-0.351145,5.206107,28.50588
7810,0.2919922,0.9440918,-0.2536621,-5.587786,1.022901,3.21374,28.55294
7803,0.3193359,0.9401855,-0.1689453,-6.91603,1.099237,1.229008,28.45882
7841,0.3308105,0.9394531,-0.1286621,-5.877862,-2.175573,-2.580153,28.41176
7804,0.3032227,0.9538574,-0.1208496,2.160305,-1.076336,-3.801527,28.55294
7793,0.265625,0.9541016,-0.1660156,3.610687,-2.045802,-2.717557,28.45882
7817,0.2319336,0.9501953,-0.203125,2.045802,-1.969466,-2.0,28.50588
7818,0.2348633,0.9494629,-0.2402344,0.2900764,-0.5877862,1.099237,28.50588
8227,0.298584,0.9428711,-0.1599121,0.5419847,-0.5572519,-0.2824428,28.55294
7861,0.2819824,0.9389648,-0.1955566,2.053435,-1.21374,-0.9160305,28.45882
7833,0.2788086,0.9387207,-0.2163086,0.5114504,-0.9541985,-1.053435,28.6
7813,0.2587891,0.9370117,-0.2192383,-1.282443,-0.1984733,-0.6564885,28.45882
16194,0.2592773,0.9401855,-0.204834,-3.229008,-1.038168,0.6641222,28.45882
7835,0.2744141,0.9504395,-0.1618652,-1.236641,2.251908,1.618321,28.50588
7779,-0.2277832,0.6149902,-0.4238281,88.89313,250.1298,18.9313,28.41176
7816,0.6347656,1.01709,-0.08740234,91.53435,169.1069,-31.73282,28.55294
7792,0.1669922,1.249023,0.4440918,32.51908,5.977099,-19.78626,28.50588
7789,-0.1005859,1.071533,-0.463623,1.198473,24.55725,-9.664123,28.45882
7826,-0.2431641,0.8710938,-0.5268555,19.81679,66.77863,30.48855,28.6
7769,0.237793,1.117676,-0.0007324219,6.40458,22.27481,47.83206,28.50588
7784,0.3425293,0.8510742,-0.2043457,5.427481,5.824428,45.44275,28.55294
7821,0.5148926,0.9643555,-0.1303711,-1.320611,-1.633588,16.60305,28.50588
8187,0.357666,1.008301,-0.1577148,-1.343511,1.648855,5.877862,28.45882
7836,0.4013672,0.9379883,-0.2451172,-5.419847,-1.48855,-8.007633,28.41176
7794,0.3071289,0.9084473,-0.4018555,10.71756,1.40458,-11.47328,28.45882
7791,0.2150879,0.9609375,-0.2619629,2.122137,3.755725,-4.08397,28.50588
7856,0.2478027,0.9956055,-0.1992188,-5.007634,-0.9007633,-0.1145038,28.45882
7829,0.2678223,0.9396973,-0.2324219,-6.030534,2.015267,-0.8473283,28.50588
7780,0.2993164,0.9443359,-0.1889648,-9.59542,2.221374,-4.51145,28.45882
7790,0.2802734,0.9790039,-0.1279297,-6.175572,-0.5114504,-6.938931,28.45882
7796,0.2536621,0.9545898,-0.1381836,0.9083969,1.89313,-9.137404,28.50588
7836,0.2128906,0.9624023,-0.1621094,-0.1755725,-1.832061,-1.244275,28.45882
7771,0.213623,0.9460449,-0.2150879,2.137405,-1.389313,1.847328,28.55294
7759,0.2346191,0.9560547,-0.2028809,-0.1145038,0.3435115,2.763359,28.55294
7793,0.270752,0.9470215,-0.2080078,-1.709924,0.02290076,2.519084,28.55294
7817,0.3093262,0.9316406,-0.1821289,-2.70229,-0.4198473,-0.8625955,28.50588
8144,0.3037109,0.9399414,-0.1777344,-4.610687,-2.236641,-3.748092,28.55294
7890,0.2783203,0.9477539,-0.1853027,-1.419847,0.1450382,-6.78626,28.45882
7840,0.2502441,0.9504395,-0.1992188,-2.122137,-1.854962,-4.80916,28.50588
7805,0.2380371,0.9611816,-0.1843262,-2.938931,-3.824427,-0.7709923,28.45882
7792,0.2385254,0.9562988,-0.1713867,-3.839695,-7.045802,1.061069,28.50588
7794,0.2502441,0.9492188,-0.159668,-1.725191,0.02290076,-0.007633588,28.50588
7798,0.2644043,0.9584961,-0.1606445,-0.740458,-6.824428,1.564886,28.41176
7799,0.2695313,0.9453125,-0.1674805,-1.427481,-9.38168,-0.2213741,28.41176
7786,0.2570801,0.9445801,-0.1906738,-0.8091603,-1.870229,0.3816794,28.45882
7790,0.2709961,0.9470215,-0.199707,-0.06870229,0.8167939,-1.572519,28.41176
7787,0.279541,0.942627,-0.1867676,-0.778626,3.091603,-1.458015,28.55294
7825,0.2661133,0.9567871,-0.1601563,0.8015267,3.503817,-2.694656,28.55294
7783,0.2285156,0.9663086,-0.1611328,-1.389313,1.969466,-1.625954,28.41176
7787,0.2746582,0.9443359,-0.173584,0.2824428,1.480916,-1.931298,28.50588
8184,0.2836914,0.9428711,-0.1828613,0.01526718,1.053435,-2.89313,28.45882
7842,0.2641602,0.9519043,-0.1928711,-0.01526718,1.557252,-3.366412,28.55294
7798,0.1433105,0.9123535,-0.2419434,113.3969,250.1298,-9.885496,28.41176
7834,0.9638672,0.9848633,-0.04858398,77.65649,207.0916,-52.52672,28.45882
7809,0.5129395,1.262939,0.1115723,30.80916,-22.12977,-78.33588,28.55294
7833,-0.2092285,0.6069336,-0.6362305,-30.25191,13.96183,-61.61069,28.50588
7825,-0.7792969,0.8847656,-0.3996582,-10.60305,56.86259,21.41221,28.45882
7797,0.2399902,1.058594,-0.01660156,-24.9542,0.3740458,16.22901,28.50588
7791,0.1518555,0.9287109,-0.08837891,-25.72519,-9.908397,20.0229,28.50588
7780,0.1655273,0.9897461,0.07910156,-4.458015,1.053435,26.14504,28.55294
7786,0.2453613,0.9897461,0.04711914,5.152672,1.519084,31.45802,28.55294
7768,0.2810059,0.9101563,-0.09692383,14.84733,3.641221,31.62595,28.45882
7776,0.4169922,0.9714355,-0.1303711,20.71756,3.526718,4.717557,28.50588
7787,0.3232422,0.9382324,-0.265625,15.54962,0.5954198,-0.351145,28.45882
8222,0.2888184,0.9375,-0.1889648,-12.1374,0.6335878,-4.076336,28.55294
7887,0.2834473,0.954834,-0.1318359,-7.931298,-2.587786,-5.022901,28.6
7845,0.2260742,0.9682617,-0.119873,-2.435115,-1.641221,-4.70229,28.45882
7808,0.1914063,0.970459,-0.1335449,0.08396947,-1.183206,-1.877863,28.50588
7794,0.1804199,0.9631348,-0.1518555,1.022901,-0.5572519,1.053435,28.45882
7811,0.2353516,0.9560547,-0.1782227,0.8778625,-0.8167939,1.061069,28.55294
7841,0.2587891,0.9526367,-0.1933594,0.5038168,-0.8473283,-0.6183206,28.45882
7823,0.263916,0.9458008,-0.2077637,-0.7251908,-1.137405,-1.335878,28.41176
7814,0.2390137,0.953125,-0.1987305,-1.740458,-0.8244275,-1.129771,28.45882
7827,0.2268066,0.9619141,-0.1936035,-3.503817,-0.6335878,-0.2824428,28.41176
7805,0.2385254,0.958252,-0.1679688,-3.0,-0.07633588,0.3206107,28.45882
7812,0.2529297,0.9484863,-0.1477051,-2.267176,-0.7633588,-0.4885496,28.50588
7801,0.2529297,0.9567871,-0.1484375,-0.3053435,-1.129771,-1.389313,28.45882
7805,0.2409668,0.9624023,-0.168457,-0.05343511,-0.9541985,-1.152672,28.50588
8187,0.2199707,0.9516602,-0.1787109,-0.7709923,-0.6335878,0.480916,28.45882
7837,0.2380371,0.9541016,-0.1872559,0.0610687,0.1755725,0.6564885,28.55294
7852,0.2573242,0.9511719,-0.1831055,-0.4580153,-1.022901,-0.1374046,28.50588
7822,0.2687988,0.9538574,-0.1687012,-1.145038,-0.610687,-0.7709923,28.55294
7807,0.2568359,0.9575195,-0.1818848,-0.5038168,-0.8015267,-1.419847,28.41176
7849,0.2438965,0.9494629,-0.1894531,-0.8396947,-0.4580153,-1.854962,28.45882
7811,0.2473145,0.9501953,-0.1811523,-1.305344,-0.2824428,-2.152672,28.55294
16216,0.2475586,0.9562988,-0.1738281,-1.267176,-0.1450382,-2.580153,28.45882
7840,0.2412109,0.9570313,-0.1721191,-2.022901,-0.3816794,-2.923664,28.50588
7830,-0.0004882813,1.057861,-0.3908691,54.38168,250.1298,-25.82443,28.45882
7745,0.5024414,0.5290527,0.4353027,46.64885,250.1298,-66.80153,28.50588
7838,0.5708008,1.031006,-0.2290039,-0.7251908,-1.740458,-59.68702,28.55294
7836,-0.1384277,0.9960938,-0.5837402,-13.9084,31.80916,-42.39695,28.50588
8191,-0.4255371,0.826416,-0.3361816,-1.59542,37.9542,-2.0,28.55294
7850,-0.03149414,0.9997559,-0.1896973,-11.35878,11.35114,14.23664,28.6
7815,0.1025391,0.9799805,-0.07788086,-13.27481,-15.69466,23.77863,28.55294
7788,0.1132813,0.9560547,-0.09887695,-12.0916,-0.9083969,26.15267,28.55294
7790,0.1855469,0.9726563,-0.05419922,-4.244275,1.312977,28.17557,28.50588
7819,0.3586426,0.9897461,-0.01611328,0.1145038,0.5572519,3.48855,28.45882
7844,0.2675781,0.9509277,-0.1008301,5.091603,-0.2213741,-0.3129771,28.45882
7775,0.2231445,0.9711914,-0.1535645,9.732824,-0.5496183,-2.916031,28.45882
7803,0.1635742,0.9770508,-0.1853027,10.19084,1.221374,-2.381679,28.41176
7795,0.1650391,0.9567871,-0.2365723,2.900763,0.5801527,-1.725191,28.50588
7830,0.1616211,0.9587402,-0.2419434,-0.7633588,-0.4351145,-0.3587786,28.55294
7791,0.1804199,0.9621582,-0.2185059,-4.70229,0.07633588,-0.3664122,28.50588
7794,0.192627,0.9699707,-0.1872559,-4.633588,-0.2900764,-1.381679,28.55294
7837,0.1804199,0.9689941,-0.1364746,-6.458015,-0.7862596,-1.274809,28.41176
8191,0.1728516,0.9633789,-0.1149902,-2.549618,-0.5648855,-0.7557252,28.45882
7842,0.1791992,0.980957,-0.1010742,0.03816794,-0.7938931,-0.2442748,28.55294
7807,0.1765137,0.9677734,-0.1494141,0.09923664,-0.9007633,-0.7938931,28.41176
7807,0.1694336,0.9663086,-0.1599121,1.618321,-1.053435,-1.10687,28.45882
7818,0.1716309,0.9699707,-0.1760254,1.389313,-0.6641222,-0.6793893,28.50588
7795,0.1755371,0.9626465,-0.1730957,-0.4198473,-0.778626,-0.389313,28.45882
7806,0.1716309,0.9592285,-0.1689453,-1.015267,-0.8549618,-0.6793893,28.55294
7811,0.1743164,0.9658203,-0.1564941,-1.900763,-0.8244275,-0.5954198,28.41176
7827,0.1787109,0.9663086,-0.1506348,-1.091603,-0.3129771,-1.351145,28.55294
7825,0.1779785,0.9741211,-0.1437988,-0.7480916,-0.5572519,-1.343511,28.50588
7808,0.1796875,0.9711914,-0.1618652,0.1603053,-0.5572519,-0.7709923,28.6
7820,0.175293,0.9685059,-0.1452637,0.8549618,-1.022901,-0.08396947,28.45882
7810,0.175293,0.965332,-0.1706543,-0.9160305,-0.740458,-0.3206107,28.41176
8199,0.1804199,0.9645996,-0.159668,0.9923664,-0.5343512,-0.03053435,28.45882
7890,0.1757813,0.9655762,-0.1582031,-0.6717557,-0.06870229,-0.4274809,28.45882
7812,0.1748047,0.9677734,-0.1550293,-0.2213741,-0.2137404,0.2748091,28.45882
7843,0.1796875,0.9714355,-0.1540527,-0.1450382,-0.1068702,-0.01526718,28.50588
7810,0.1896973,0.9638672,-0.140625,-0.8396947,-0.03816794,-0.5801527,28.55294
7770,0.1787109,0.96875,-0.1599121,0.2824428,-0.4732824,-0.8015267,28.55294
7763,-0.07177734,1.047363,-0.1796875,104.7405,250.1298,32.46565,28.45882
7786,1.140137,0.7585449,-0.121582,62.40458,221.8321,-40.25191,28.45882
7816,0.5083008,1.032471,-0.270752,33.75573,-9.870229,-45.47328,28.50588
7832,-0.2067871,1.160645,-0.4746094,2.458015,53.26717,-33.64885,28.41176
7829,-0.5107422,0.8764648,-0.3479004,3.748092,15.9542,12.80916,28.50588
7823,-0.05249023,0.9655762,-0.2336426,-6.40458,-0.1068702,18.64122,28.45882
7791,0.05102539,0.9541016,-0.1489258,-9.938931,-8.412213,42.14504,28.45882
7772,0.239502,0.9631348,-0.1313477,-8.946565,3.48855,28.03053,28.50588
8178,0.3540039,0.9492188,-0.1047363,-3.068702,-3.419847,6.709924,28.45882
7855,0.4145508,0.947998,-0.06640625,2.48855,-2.870229,-2.374046,28.45882
7816,0.2946777,0.9638672,-0.1193848,4.832061,0.259542,-8.305344,28.41176
7774,0.1396484,0.967041,-0.1630859,4.0,0.05343511,-5.267176,28.45882
7779,0.09179688,0.9753418,-0.1816406,0.6717557,-1.267176,0.6259542,28.55294
7791,0.1269531,0.9753418,-0.208252,0.4427481,0.2290076,4.08397,28.50588
7801,0.2219238,0.9641113,-0.1872559,-2.89313,-0.4274809,1.603053,28.45882
